file,features
133977,"[6.649999999999999, 0.24404761904761904, 0.22023809523809523, 0.17857142857142858, 0.03571428571428571, 0.005952380952380952, 0.31547619047619047]"
133833,"[7.135593220338982, 0.3813559322033898, 0.23728813559322035, 0.059322033898305086, 0.00847457627118644, 0.0, 0.3135593220338983]"
133632,"[7.441322314049586, 0.36363636363636365, 0.2644628099173554, 0.024793388429752067, 0.008264462809917356, 0.0, 0.33884297520661155]"
133293,"[4.08, 0.0, 0.2, 0.2, 0.0, 0.0, 0.6]"
133294,"[4.547445255474452, 0.41605839416058393, 0.043795620437956206, 0.072992700729927, 0.12408759124087591, 0.058394160583941604, 0.2846715328467153]"
133455,"[7.850678733031674, 0.19457013574660634, 0.0, 0.004524886877828055, 0.5384615384615384, 0.0, 0.26244343891402716]"
133452,"[4.823628691983122, 0.1729957805907173, 0.1518987341772152, 0.34177215189873417, 0.13924050632911392, 0.016877637130801686, 0.17721518987341772]"
133835,"[4.733333333333333, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]"
133803,"[2.4615384615384612, 0.46153846153846156, 0.20512820512820512, 0.07692307692307693, 0.02564102564102564, 0.07692307692307693, 0.15384615384615385]"
133445,"[4.96969696969697, 0.19696969696969696, 0.16666666666666666, 0.2727272727272727, 0.06060606060606061, 0.06060606060606061, 0.24242424242424243]"
133019,"[6.4409090909090905, 0.18181818181818182, 0.045454545454545456, 0.20454545454545456, 0.09090909090909091, 0.18181818181818182, 0.29545454545454547]"
133026,"[4.173983739837397, 0.23577235772357724, 0.1951219512195122, 0.3902439024390244, 0.024390243902439025, 0.024390243902439025, 0.13008130081300814]"
133442,"[3.746938775510204, 0.336734693877551, 0.3877551020408163, 0.19387755102040816, 0.0, 0.0, 0.08163265306122448]"
133028,"[3.5999999999999996, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222]"
133276,"[6.030894308943089, 0.2601626016260163, 0.04065040650406504, 0.10569105691056911, 0.3008130081300813, 0.032520325203252036, 0.2601626016260163]"
133029,"[5.58860103626943, 0.20725388601036268, 0.14507772020725387, 0.19689119170984457, 0.10880829015544041, 0.07253886010362694, 0.2694300518134715]"
133016,"[5.323076923076922, 0.27472527472527475, 0.18681318681318682, 0.24175824175824176, 0.038461538461538464, 0.06043956043956044, 0.1978021978021978]"
133027,"[7.66782608695652, 0.2782608695652174, 0.16521739130434782, 0.06956521739130435, 0.06086956521739131, 0.034782608695652174, 0.391304347826087]"
133443,"[6.26082949308756, 0.22119815668202766, 0.0, 0.09216589861751152, 0.42857142857142855, 0.0, 0.25806451612903225]"
133444,"[6.889473684210526, 0.18421052631578946, 0.15789473684210525, 0.21052631578947367, 0.13157894736842105, 0.05263157894736842, 0.2631578947368421]"
133020,"[9.103225806451613, 0.1774193548387097, 0.12903225806451613, 0.0967741935483871, 0.12903225806451613, 0.11290322580645161, 0.3548387096774194]"
133553,"[5.964444444444443, 0.2222222222222222, 0.2, 0.21481481481481482, 0.0962962962962963, 0.014814814814814815, 0.2518518518518518]"
133333,"[6.18064516129032, 0.08602150537634409, 0.10752688172043011, 0.16129032258064516, 0.20430107526881722, 0.16129032258064516, 0.27956989247311825]"
133969,"[6.370873786407766, 0.5048543689320388, 0.13592233009708737, 0.0, 0.019417475728155338, 0.04854368932038835, 0.2912621359223301]"
133967,"[3.709090909090909, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.18181818181818182, 0.18181818181818182, 0.36363636363636365]"
133563,"[8.50973451327434, 0.16371681415929204, 0.22123893805309736, 0.084070796460177, 0.07079646017699115, 0.07079646017699115, 0.3893805309734513]"
133564,"[5.433333333333333, 0.0, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.4166666666666667]"
133332,"[4.24, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3]"
133100,"[7.699310344827587, 0.27586206896551724, 0.25517241379310346, 0.15172413793103448, 0.027586206896551724, 0.013793103448275862, 0.27586206896551724]"
133793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
133968,"[11.96039603960396, 0.297029702970297, 0.07920792079207921, 0.009900990099009901, 0.0, 0.0297029702970297, 0.5841584158415841]"
133537,"[2.75, 0.0, 0.0, 0.5, 0.25, 0.0, 0.25]"
133972,"[3.654263565891473, 0.3643410852713178, 0.05426356589147287, 0.06976744186046512, 0.4418604651162791, 0.0, 0.06976744186046512]"
133943,"[6.514606741573033, 0.24157303370786518, 0.11797752808988764, 0.11235955056179775, 0.10674157303370786, 0.07303370786516854, 0.34831460674157305]"
133729,"[7.248484848484848, 0.19393939393939394, 0.2545454545454545, 0.12121212121212122, 0.024242424242424242, 0.024242424242424242, 0.38181818181818183]"
133780,"[3.6799999999999997, 0.0, 0.0, 0.2, 0.0, 0.4, 0.4]"
133546,"[6.984615384615385, 0.19230769230769232, 0.038461538461538464, 0.11538461538461539, 0.11538461538461539, 0.23076923076923078, 0.3076923076923077]"
133942,"[6.230769230769231, 0.2692307692307692, 0.038461538461538464, 0.15384615384615385, 0.11538461538461539, 0.11538461538461539, 0.3076923076923077]"
133974,"[7.145945945945945, 0.3783783783783784, 0.02702702702702703, 0.0, 0.2702702702702703, 0.02702702702702703, 0.2972972972972973]"
133973,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
133772,"[7.4183006535947715, 0.2549019607843137, 0.20915032679738563, 0.24183006535947713, 0.006535947712418301, 0.006535947712418301, 0.28104575163398693]"
133781,"[9.086111111111112, 0.2708333333333333, 0.3263888888888889, 0.0, 0.0, 0.0, 0.4027777777777778]"
133571,"[10.308219178082192, 0.273972602739726, 0.0821917808219178, 0.0547945205479452, 0.03424657534246575, 0.07534246575342465, 0.4794520547945205]"
133916,"[5.032044198895026, 0.26519337016574585, 0.11049723756906077, 0.20994475138121546, 0.10497237569060773, 0.11602209944751381, 0.19337016574585636]"
133788,"[13.806993006993013, 0.24475524475524477, 0.07692307692307693, 0.0, 0.0, 0.006993006993006993, 0.6713286713286714]"
133435,"[6.323863636363637, 0.19318181818181818, 0.21022727272727273, 0.3806818181818182, 0.022727272727272728, 0.005681818181818182, 0.1875]"
133432,"[5.963013698630136, 0.2534246575342466, 0.0684931506849315, 0.00684931506849315, 0.3904109589041096, 0.04794520547945205, 0.2328767123287671]"
133459,"[4.072463768115942, 0.18840579710144928, 0.18840579710144928, 0.0, 0.3188405797101449, 0.2971014492753623, 0.007246376811594203]"
133457,"[5.810256410256411, 0.1282051282051282, 0.1282051282051282, 0.46153846153846156, 0.02564102564102564, 0.0, 0.2564102564102564]"
133450,"[9.301204819277109, 0.2469879518072289, 0.35542168674698793, 0.012048192771084338, 0.0, 0.0, 0.3855421686746988]"
133837,"[7.661538461538462, 0.07692307692307693, 0.11538461538461539, 0.11538461538461539, 0.23076923076923078, 0.11538461538461539, 0.34615384615384615]"
133433,"[1.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]"
133434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
133836,"[5.409090909090909, 0.45454545454545453, 0.3068181818181818, 0.0, 0.0, 0.011363636363636364, 0.22727272727272727]"
133838,"[6.642276422764224, 0.08130081300813008, 0.0975609756097561, 0.14634146341463414, 0.13008130081300814, 0.17073170731707318, 0.37398373983739835]"
134631,"[6.5612903225806445, 0.22580645161290322, 0.3161290322580645, 0.14193548387096774, 0.01935483870967742, 0.01935483870967742, 0.27741935483870966]"
134094,"[5.853038674033147, 0.1712707182320442, 0.03867403314917127, 0.1878453038674033, 0.1878453038674033, 0.09392265193370165, 0.32044198895027626]"
134801,"[4.326829268292682, 0.35772357723577236, 0.06504065040650407, 0.0, 0.42276422764227645, 0.056910569105691054, 0.0975609756097561]"
134034,"[9.741666666666667, 0.2361111111111111, 0.14583333333333334, 0.020833333333333332, 0.0, 0.020833333333333332, 0.5763888888888888]"
134942,"[4.405825242718444, 0.2669902912621359, 0.17475728155339806, 0.23786407766990292, 0.043689320388349516, 0.043689320388349516, 0.23300970873786409]"
134389,"[6.536585365853658, 0.3008130081300813, 0.3008130081300813, 0.1951219512195122, 0.0, 0.0, 0.2032520325203252]"
134918,"[3.5190184049079734, 0.17791411042944785, 0.17177914110429449, 0.34355828220858897, 0.03680981595092025, 0.04294478527607362, 0.22699386503067484]"
134929,"[5.287755102040815, 0.22448979591836735, 0.1989795918367347, 0.29591836734693877, 0.02040816326530612, 0.025510204081632654, 0.23469387755102042]"
134388,"[8.799999999999997, 0.19791666666666666, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5104166666666666]"
134943,"[7.077777777777778, 0.15656565656565657, 0.26262626262626265, 0.2878787878787879, 0.025252525252525252, 0.010101010101010102, 0.25757575757575757]"
134928,"[5.476847290640395, 0.19704433497536947, 0.14285714285714285, 0.10344827586206896, 0.31527093596059114, 0.08866995073891626, 0.15270935960591134]"
134919,"[6.887719298245614, 0.19883040935672514, 0.25146198830409355, 0.2807017543859649, 0.017543859649122806, 0.005847953216374269, 0.24561403508771928]"
134932,"[7.195370370370371, 0.18981481481481483, 0.18981481481481483, 0.14814814814814814, 0.06481481481481481, 0.06018518518518518, 0.3472222222222222]"
134794,"[6.295597484276727, 0.2389937106918239, 0.006289308176100629, 0.07547169811320754, 0.37735849056603776, 0.006289308176100629, 0.29559748427672955]"
134935,"[7.970786516853935, 0.14606741573033707, 0.19101123595505617, 0.15730337078651685, 0.03932584269662921, 0.033707865168539325, 0.43258426966292135]"
134959,"[4.475510204081633, 0.1870748299319728, 0.14285714285714285, 0.17346938775510204, 0.15306122448979592, 0.14965986394557823, 0.19387755102040816]"
134950,"[7.062548262548269, 0.16988416988416988, 0.14671814671814673, 0.2702702702702703, 0.023166023166023165, 0.03474903474903475, 0.3552123552123552]"
134359,"[3.4299999999999997, 0.45, 0.175, 0.075, 0.05, 0.025, 0.225]"
134934,"[7.863636363636362, 0.2727272727272727, 0.00909090909090909, 0.05454545454545454, 0.2818181818181818, 0.01818181818181818, 0.36363636363636365]"
134792,"[6.16190476190476, 0.3333333333333333, 0.30952380952380953, 0.09523809523809523, 0.0, 0.0, 0.2619047619047619]"
134933,"[7.177777777777779, 0.22685185185185186, 0.1527777777777778, 0.0787037037037037, 0.027777777777777776, 0.032407407407407406, 0.48148148148148145]"
134956,"[8.000000000000007, 0.17573221757322174, 0.16317991631799164, 0.016736401673640166, 0.05439330543933055, 0.03765690376569038, 0.5523012552301255]"
134509,"[5.2875000000000005, 0.30357142857142855, 0.25, 0.125, 0.044642857142857144, 0.07142857142857142, 0.20535714285714285]"
134951,"[8.343157894736843, 0.22105263157894736, 0.15789473684210525, 0.09473684210526316, 0.06315789473684211, 0.031578947368421054, 0.43157894736842106]"
134486,"[8.639999999999999, 0.2571428571428571, 0.34285714285714286, 0.0, 0.0, 0.02857142857142857, 0.37142857142857144]"
134444,"[8.786928104575162, 0.1895424836601307, 0.3006535947712418, 0.0, 0.013071895424836602, 0.006535947712418301, 0.49019607843137253]"
134823,"[4.999999999999999, 0.30985915492957744, 0.28169014084507044, 0.19014084507042253, 0.028169014084507043, 0.0, 0.19014084507042253]"
134443,"[8.32272727272727, 0.29545454545454547, 0.32386363636363635, 0.0, 0.0, 0.0, 0.3806818181818182]"
134824,"[4.6890624999999995, 0.34375, 0.3203125, 0.1953125, 0.015625, 0.0078125, 0.1171875]"
134825,"[6.049740932642484, 0.3005181347150259, 0.17098445595854922, 0.03626943005181347, 0.10880829015544041, 0.05181347150259067, 0.3316062176165803]"
134445,"[8.398675496688744, 0.26490066225165565, 0.2582781456953642, 0.006622516556291391, 0.006622516556291391, 0.0, 0.46357615894039733]"
134452,"[8.9396449704142, 0.0650887573964497, 0.3136094674556213, 0.3136094674556213, 0.0, 0.0, 0.3076923076923077]"
134455,"[8.495597484276729, 0.29559748427672955, 0.3018867924528302, 0.0, 0.0, 0.0, 0.4025157232704403]"
134054,"[6.376687116564422, 0.15950920245398773, 0.12576687116564417, 0.25153374233128833, 0.03067484662576687, 0.10429447852760736, 0.3282208588957055]"
134053,"[7.555434782608696, 0.2554347826086957, 0.266304347826087, 0.09239130434782608, 0.03804347826086957, 0.03804347826086957, 0.30978260869565216]"
134454,"[5.223809523809523, 0.21428571428571427, 0.21428571428571427, 0.42857142857142855, 0.0, 0.005952380952380952, 0.13690476190476192]"
134052,"[6.77798165137615, 0.22935779816513763, 0.13761467889908258, 0.19724770642201836, 0.01834862385321101, 0.0, 0.41743119266055045]"
134923,"[3.810989010989008, 0.16483516483516483, 0.14835164835164835, 0.3076923076923077, 0.08791208791208792, 0.04945054945054945, 0.24175824175824176]"
134979,"[5.58, 0.4375, 0.35, 0.0125, 0.0, 0.0, 0.2]"
134384,"[5.692631578947368, 0.35789473684210527, 0.3684210526315789, 0.010526315789473684, 0.010526315789473684, 0.010526315789473684, 0.24210526315789474]"
134941,"[6.9961538461538435, 0.27564102564102566, 0.16666666666666666, 0.0641025641025641, 0.07692307692307693, 0.04487179487179487, 0.3717948717948718]"
134948,"[4.292617449664428, 0.18791946308724833, 0.087248322147651, 0.19463087248322147, 0.21476510067114093, 0.12080536912751678, 0.19463087248322147]"
134510,"[12.453793103448277, 0.23448275862068965, 0.09655172413793103, 0.0, 0.06206896551724138, 0.04827586206896552, 0.5586206896551724]"
134580,"[3.6666666666666665, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0, 0.3333333333333333, 0.16666666666666666]"
134922,"[4.574025974025974, 0.2597402597402597, 0.16883116883116883, 0.14285714285714285, 0.11688311688311688, 0.09090909090909091, 0.22077922077922077]"
134949,"[9.074311926605509, 0.16055045871559634, 0.03211009174311927, 0.09174311926605505, 0.2798165137614679, 0.027522935779816515, 0.40825688073394495]"
134385,"[8.138364779874216, 0.1069182389937107, 0.11320754716981132, 0.1069182389937107, 0.1069182389937107, 0.16981132075471697, 0.39622641509433965]"
134940,"[6.19377777777778, 0.19111111111111112, 0.013333333333333334, 0.07111111111111111, 0.3422222222222222, 0.008888888888888889, 0.37333333333333335]"
134947,"[7.609022556390975, 0.24060150375939848, 0.03007518796992481, 0.11278195488721804, 0.18796992481203006, 0.007518796992481203, 0.42105263157894735]"
134962,"[8.374, 0.175, 0.195, 0.155, 0.06, 0.045, 0.37]"
134938,"[9.765573770491804, 0.36885245901639346, 0.01639344262295082, 0.01639344262295082, 0.01639344262295082, 0.14754098360655737, 0.4344262295081967]"
134594,"[6.434210526315788, 0.13157894736842105, 0.10526315789473684, 0.17105263157894737, 0.11842105263157894, 0.11842105263157894, 0.35526315789473684]"
134797,"[3.95036496350365, 0.36496350364963503, 0.3357664233576642, 0.11678832116788321, 0.0, 0.043795620437956206, 0.1386861313868613]"
134936,"[4.664069264069265, 0.14285714285714285, 0.12554112554112554, 0.23376623376623376, 0.19480519480519481, 0.1774891774891775, 0.12554112554112554]"
134790,"[5.0249999999999995, 0.21354166666666666, 0.2760416666666667, 0.3958333333333333, 0.015625, 0.0, 0.09895833333333333]"
134931,"[4.986170212765956, 0.2127659574468085, 0.18085106382978725, 0.32978723404255317, 0.03723404255319149, 0.026595744680851064, 0.2127659574468085]"
134952,"[5.4860215053763435, 0.23655913978494625, 0.17204301075268819, 0.20430107526881722, 0.08602150537634409, 0.07526881720430108, 0.22580645161290322]"
134930,"[7.081938325991191, 0.17180616740088106, 0.2511013215859031, 0.2290748898678414, 0.02643171806167401, 0.02643171806167401, 0.29515418502202645]"
134796,"[5.457297297297297, 0.21081081081081082, 0.16756756756756758, 0.2594594594594595, 0.0972972972972973, 0.03783783783783784, 0.22702702702702704]"
134937,"[6.985310734463276, 0.20903954802259886, 0.1977401129943503, 0.23728813559322035, 0.04519774011299435, 0.0, 0.3107344632768362]"
134939,"[6.892086330935249, 0.2733812949640288, 0.22302158273381295, 0.050359712230215826, 0.03597122302158273, 0.007194244604316547, 0.41007194244604317]"
134077,"[3.4415584415584415, 0.44155844155844154, 0.45454545454545453, 0.012987012987012988, 0.012987012987012988, 0.0, 0.07792207792207792]"
134084,"[6.084507042253521, 0.6338028169014085, 0.014084507042253521, 0.014084507042253521, 0.0, 0.0, 0.3380281690140845]"
134610,"[6.430573248407641, 0.3248407643312102, 0.20382165605095542, 0.006369426751592357, 0.012738853503184714, 0.05732484076433121, 0.39490445859872614]"
134643,"[7.972151898734175, 0.20253164556962025, 0.10126582278481013, 0.12658227848101267, 0.10126582278481013, 0.08860759493670886, 0.379746835443038]"
134449,"[8.665734265734267, 0.21678321678321677, 0.3916083916083916, 0.03496503496503497, 0.013986013986013986, 0.006993006993006993, 0.3356643356643357]"
134827,"[6.079310344827583, 0.3333333333333333, 0.11494252873563218, 0.017241379310344827, 0.05172413793103448, 0.16091954022988506, 0.3218390804597701]"
134447,"[5.5972602739726005, 0.1643835616438356, 0.11643835616438356, 0.2328767123287671, 0.0958904109589041, 0.1506849315068493, 0.23972602739726026]"
134446,"[3.7178947368421054, 0.3105263157894737, 0.23684210526315788, 0.19473684210526315, 0.042105263157894736, 0.09473684210526316, 0.12105263157894737]"
134826,"[5.169230769230768, 0.4846153846153846, 0.12307692307692308, 0.0, 0.0, 0.015384615384615385, 0.3769230769230769]"
134448,"[6.387640449438202, 0.3258426966292135, 0.2752808988764045, 0.016853932584269662, 0.10674157303370786, 0.09550561797752809, 0.1797752808988764]"
151404,"[4.3428571428571425, 0.0, 0.14285714285714285, 0.2857142857142857, 0.0, 0.14285714285714285, 0.42857142857142855]"
