file,features
105412,"[4.133953488372092, 0.32558139534883723, 0.22790697674418606, 0.1813953488372093, 0.06976744186046512, 0.027906976744186046, 0.16744186046511628]"
105413,"[3.5106918238993714, 0.2893081761006289, 0.0880503144654088, 0.0440251572327044, 0.4088050314465409, 0.10062893081761007, 0.06918238993710692]"
105826,"[3.6038095238095247, 0.38095238095238093, 0.06666666666666667, 0.1619047619047619, 0.18095238095238095, 0.047619047619047616, 0.1619047619047619]"
105827,"[2.2884615384615397, 0.5673076923076923, 0.125, 0.057692307692307696, 0.0673076923076923, 0.009615384615384616, 0.17307692307692307]"
105825,"[3.910476190476189, 0.3238095238095238, 0.1523809523809524, 0.1523809523809524, 0.09523809523809523, 0.11428571428571428, 0.1619047619047619]"
105414,"[3.6422222222222205, 0.2222222222222222, 0.18888888888888888, 0.3111111111111111, 0.11666666666666667, 0.03888888888888889, 0.12222222222222222]"
105824,"[4.003448275862069, 0.3275862068965517, 0.3103448275862069, 0.08620689655172414, 0.02586206896551724, 0.1896551724137931, 0.0603448275862069]"
133431,"[0.8830188679245282, 0.9056603773584906, 0.03773584905660377, 0.0, 0.0, 0.0, 0.05660377358490566]"
133974,"[1.5655172413793104, 0.6551724137931034, 0.0, 0.034482758620689655, 0.1724137931034483, 0.0, 0.13793103448275862]"
133579,"[2.6342857142857143, 0.6571428571428571, 0.11428571428571428, 0.0, 0.05714285714285714, 0.05714285714285714, 0.11428571428571428]"
133551,"[3.3950000000000005, 0.375, 0.1375, 0.275, 0.075, 0.025, 0.1125]"
133545,"[4.566871165644169, 0.34355828220858897, 0.12269938650306748, 0.09815950920245399, 0.08588957055214724, 0.05521472392638037, 0.294478527607362]"
133544,"[5.975939849624058, 0.15789473684210525, 0.045112781954887216, 0.15037593984962405, 0.18045112781954886, 0.13533834586466165, 0.3308270676691729]"
133975,"[3.339622641509434, 0.42452830188679247, 0.03773584905660377, 0.0660377358490566, 0.39622641509433965, 0.009433962264150943, 0.0660377358490566]"
133020,"[4.007751937984496, 0.32558139534883723, 0.13953488372093023, 0.13953488372093023, 0.15503875968992248, 0.06976744186046512, 0.17054263565891473]"
133632,"[3.366990291262136, 0.49514563106796117, 0.3300970873786408, 0.02912621359223301, 0.019417475728155338, 0.0, 0.1262135922330097]"
133432,"[1.7442622950819673, 0.5573770491803278, 0.4344262295081967, 0.0, 0.0, 0.0, 0.00819672131147541]"
133803,"[5.4, 0.4077669902912621, 0.08737864077669903, 0.05825242718446602, 0.0970873786407767, 0.06796116504854369, 0.2815533980582524]"
133022,"[4.712068965517241, 0.2672413793103448, 0.1724137931034483, 0.25862068965517243, 0.0603448275862069, 0.06896551724137931, 0.1724137931034483]"
133977,"[3.6579310344827576, 0.3103448275862069, 0.2413793103448276, 0.2, 0.06896551724137931, 0.027586206896551724, 0.15172413793103448]"
133793,"[4.24090909090909, 0.3484848484848485, 0.12121212121212122, 0.15151515151515152, 0.13636363636363635, 0.07575757575757576, 0.16666666666666666]"
133546,"[3.590697674418605, 0.4186046511627907, 0.0, 0.023255813953488372, 0.06976744186046512, 0.27906976744186046, 0.20930232558139536]"
133553,"[4.096774193548385, 0.3419354838709677, 0.3741935483870968, 0.0, 0.0064516129032258064, 0.0, 0.27741935483870966]"
133976,"[0.9642857142857143, 0.75, 0.21428571428571427, 0.017857142857142856, 0.017857142857142856, 0.0, 0.0]"
133023,"[3.5607361963190183, 0.3312883435582822, 0.3006134969325153, 0.2392638036809816, 0.012269938650306749, 0.06134969325153374, 0.05521472392638037]"
133802,"[3.723809523809525, 0.45714285714285713, 0.0761904761904762, 0.08571428571428572, 0.10476190476190476, 0.05714285714285714, 0.21904761904761905]"
133433,"[0.08333333333333333, 0.9861111111111112, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0]"
133437,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133027,"[2.8771428571428572, 0.4857142857142857, 0.2, 0.07142857142857142, 0.05714285714285714, 0.04285714285714286, 0.14285714285714285]"
133972,"[3.7040000000000006, 0.368, 0.048, 0.048, 0.384, 0.04, 0.112]"
133580,"[5.970491803278687, 0.14754098360655737, 0.07103825136612021, 0.16939890710382513, 0.15300546448087432, 0.14207650273224043, 0.31693989071038253]"
133973,"[0.35294117647058826, 0.8823529411764706, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0]"
133967,"[1.4421052631578946, 0.6578947368421053, 0.18421052631578946, 0.0, 0.0, 0.0, 0.15789473684210525]"
133026,"[2.03302752293578, 0.5229357798165137, 0.42201834862385323, 0.009174311926605505, 0.0, 0.027522935779816515, 0.01834862385321101]"
133436,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133434,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133024,"[3.945098039215686, 0.49019607843137253, 0.2549019607843137, 0.0196078431372549, 0.0392156862745098, 0.058823529411764705, 0.13725490196078433]"
133781,"[2.536956521739131, 0.5434782608695652, 0.25, 0.021739130434782608, 0.03260869565217391, 0.021739130434782608, 0.13043478260869565]"
133971,"[3.3932773109243697, 0.29411764705882354, 0.2184873949579832, 0.4369747899159664, 0.025210084033613446, 0.008403361344537815, 0.01680672268907563]"
133970,"[3.1669565217391304, 0.3130434782608696, 0.2608695652173913, 0.33043478260869563, 0.06086956521739131, 0.0, 0.034782608695652174]"
133780,"[4.066666666666665, 0.2654320987654321, 0.09876543209876543, 0.2345679012345679, 0.07407407407407407, 0.12962962962962962, 0.19753086419753085]"
133019,"[3.2857142857142865, 0.35714285714285715, 0.07142857142857142, 0.03571428571428571, 0.2976190476190476, 0.08333333333333333, 0.15476190476190477]"
133025,"[5.5855855855855845, 0.38738738738738737, 0.06306306306306306, 0.018018018018018018, 0.09009009009009009, 0.05405405405405406, 0.38738738738738737]"
133838,"[3.10909090909091, 0.5714285714285714, 0.05194805194805195, 0.03896103896103896, 0.09090909090909091, 0.03896103896103896, 0.2077922077922078]"
133435,"[2.8275862068965516, 0.5517241379310345, 0.16091954022988506, 0.28735632183908044, 0.0, 0.0, 0.0]"
133452,"[3.5380281690140842, 0.36619718309859156, 0.21830985915492956, 0.4014084507042254, 0.007042253521126761, 0.0, 0.007042253521126761]"
133916,"[4.657142857142856, 0.2781954887218045, 0.06766917293233082, 0.21804511278195488, 0.17293233082706766, 0.06766917293233082, 0.19548872180451127]"
133731,"[1.5, 0.75, 0.0, 0.0, 0.16666666666666666, 0.08333333333333333, 0.0]"
133453,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133447,"[0.6060606060606061, 0.8484848484848485, 0.15151515151515152, 0.0, 0.0, 0.0, 0.0]"
133479,"[2.282978723404255, 0.5, 0.40425531914893614, 0.02127659574468085, 0.031914893617021274, 0.0, 0.0425531914893617]"
133445,"[2.8363636363636364, 0.45454545454545453, 0.0, 0.0, 0.5, 0.0, 0.045454545454545456]"
133294,"[4.1818181818181825, 0.33884297520661155, 0.08264462809917356, 0.14049586776859505, 0.19008264462809918, 0.09090909090909091, 0.15702479338842976]"
133444,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133450,"[1.413861386138614, 0.6336633663366337, 0.3564356435643564, 0.0, 0.0, 0.0, 0.009900990099009901]"
133332,"[0.75, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
133454,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133440,"[0.5714285714285714, 0.7857142857142857, 0.21428571428571427, 0.0, 0.0, 0.0, 0.0]"
133681,"[4.022500000000001, 0.35, 0.1125, 0.1, 0.0625, 0.0875, 0.2875]"
133535,"[2.157303370786517, 0.6404494382022472, 0.2808988764044944, 0.0, 0.0, 0.011235955056179775, 0.06741573033707865]"
133441,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133333,"[3.399999999999998, 0.2727272727272727, 0.013636363636363636, 0.2318181818181818, 0.18636363636363637, 0.05, 0.24545454545454545]"
133455,"[0.9705882352941176, 0.8823529411764706, 0.0, 0.0, 0.10294117647058823, 0.0, 0.014705882352941176]"
133443,"[2.9527027027027026, 0.39864864864864863, 0.006756756756756757, 0.0, 0.5945945945945946, 0.0, 0.0]"
133457,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133537,"[4.590476190476191, 0.2698412698412698, 0.09523809523809523, 0.19047619047619047, 0.06349206349206349, 0.14285714285714285, 0.23809523809523808]"
133293,"[3.740425531914894, 0.425531914893617, 0.1276595744680851, 0.0851063829787234, 0.10638297872340426, 0.06382978723404255, 0.19148936170212766]"
133456,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133442,"[2.495049504950495, 0.39603960396039606, 0.39603960396039606, 0.2079207920792079, 0.0, 0.0, 0.0]"
133275,"[3.75, 0.4166666666666667, 0.375, 0.0, 0.0, 0.0, 0.20833333333333334]"
133274,"[5.056666666666664, 0.31666666666666665, 0.19166666666666668, 0.03333333333333333, 0.05, 0.008333333333333333, 0.4]"
133102,"[3.2954545454545454, 0.5340909090909091, 0.13636363636363635, 0.056818181818181816, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635]"
133100,"[4.096153846153846, 0.30128205128205127, 0.1858974358974359, 0.2692307692307692, 0.04487179487179487, 0.0641025641025641, 0.1346153846153846]"
133538,"[2.522222222222222, 0.5, 0.16666666666666666, 0.05555555555555555, 0.1111111111111111, 0.1111111111111111, 0.05555555555555555]"
133276,"[4.030681818181817, 0.3352272727272727, 0.14772727272727273, 0.10795454545454546, 0.17613636363636365, 0.03977272727272727, 0.19318181818181818]"
133459,"[0.14814814814814814, 0.9444444444444444, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0]"
133449,"[1.32, 0.72, 0.27, 0.0, 0.0, 0.0, 0.01]"
133273,"[2.421311475409836, 0.47540983606557374, 0.4262295081967213, 0.01639344262295082, 0.02459016393442623, 0.00819672131147541, 0.04918032786885246]"
133272,"[5.368253968253973, 0.17777777777777778, 0.08571428571428572, 0.09523809523809523, 0.19047619047619047, 0.12380952380952381, 0.326984126984127]"
133448,"[2.533333333333333, 0.4496124031007752, 0.3023255813953488, 0.24031007751937986, 0.0, 0.0, 0.007751937984496124]"
133729,"[2.4099009900990103, 0.48514851485148514, 0.27722772277227725, 0.10891089108910891, 0.0297029702970297, 0.04950495049504951, 0.04950495049504951]"
133438,"[0.14814814814814814, 0.9876543209876543, 0.0, 0.0, 0.0, 0.0, 0.012345679012345678]"
133835,"[5.264615384615383, 0.35384615384615387, 0.17692307692307693, 0.038461538461538464, 0.1, 0.06153846153846154, 0.2692307692307692]"
133028,"[1.8823529411764706, 0.7058823529411765, 0.058823529411764705, 0.23529411764705882, 0.0, 0.0, 0.0]"
133772,"[0.8888888888888888, 0.7962962962962963, 0.18518518518518517, 0.018518518518518517, 0.0, 0.0, 0.0]"
133969,"[5.63963963963964, 0.4954954954954955, 0.14414414414414414, 0.009009009009009009, 0.02702702702702703, 0.02702702702702703, 0.2972972972972973]"
133564,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
133571,"[5.070297029702968, 0.3564356435643564, 0.07920792079207921, 0.054455445544554455, 0.11386138613861387, 0.13861386138613863, 0.25742574257425743]"
133968,"[1.0769230769230769, 0.8205128205128205, 0.10256410256410256, 0.0, 0.02564102564102564, 0.0, 0.05128205128205128]"
133798,"[4.758192090395476, 0.3163841807909605, 0.14689265536723164, 0.11864406779661017, 0.06779661016949153, 0.04519774011299435, 0.3050847457627119]"
133015,"[4.709803921568626, 0.16666666666666666, 0.11274509803921569, 0.27941176470588236, 0.16666666666666666, 0.06862745098039216, 0.20588235294117646]"
133029,"[4.904072398190044, 0.20361990950226244, 0.1583710407239819, 0.17647058823529413, 0.11312217194570136, 0.11312217194570136, 0.23529411764705882]"
133439,"[1.04, 0.65, 0.3, 0.0, 0.0, 0.0, 0.05]"
133639,"[4.405660377358491, 0.5849056603773585, 0.02830188679245283, 0.0660377358490566, 0.04716981132075472, 0.09433962264150944, 0.1792452830188679]"
133836,"[6.797999999999999, 0.59, 0.01, 0.01, 0.01, 0.04, 0.34]"
133942,"[3.0079999999999996, 0.44, 0.12, 0.2, 0.08, 0.08, 0.08]"
133567,"[1.42, 0.775, 0.025, 0.125, 0.05, 0.0, 0.025]"
133573,"[3.354285714285714, 0.5619047619047619, 0.05714285714285714, 0.0761904761904762, 0.11428571428571428, 0.06666666666666667, 0.12380952380952381]"
133572,"[2.929411764705882, 0.5588235294117647, 0.08823529411764706, 0.029411764705882353, 0.14705882352941177, 0.058823529411764705, 0.11764705882352941]"
133943,"[4.4149068322981355, 0.32919254658385094, 0.08695652173913043, 0.08074534161490683, 0.21739130434782608, 0.14906832298136646, 0.13664596273291926]"
133016,"[3.3409395973154363, 0.3624161073825503, 0.1610738255033557, 0.3221476510067114, 0.0738255033557047, 0.03355704697986577, 0.04697986577181208]"
133770,"[2.226086956521739, 0.5217391304347826, 0.0, 0.043478260869565216, 0.17391304347826086, 0.043478260869565216, 0.21739130434782608]"
133837,"[3.8249999999999997, 0.2708333333333333, 0.027777777777777776, 0.13194444444444445, 0.3055555555555556, 0.09722222222222222, 0.16666666666666666]"
133638,"[5.937391304347826, 0.4434782608695652, 0.034782608695652174, 0.043478260869565216, 0.09565217391304348, 0.06956521739130435, 0.3130434782608696]"
133833,"[2.8400000000000003, 0.4434782608695652, 0.3217391304347826, 0.08695652173913043, 0.034782608695652174, 0.0, 0.11304347826086956]"
133562,"[0.5714285714285714, 0.8571428571428571, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0]"
133576,"[2.3399999999999994, 0.4, 0.1, 0.03333333333333333, 0.16666666666666666, 0.1, 0.2]"
133563,"[1.8360655737704918, 0.7049180327868853, 0.08196721311475409, 0.16393442622950818, 0.0, 0.04918032786885246, 0.0]"
133978,"[2.2071428571428577, 0.48214285714285715, 0.375, 0.017857142857142856, 0.008928571428571428, 0.008928571428571428, 0.10714285714285714]"
133788,"[3.4857142857142867, 0.5178571428571429, 0.1875, 0.008928571428571428, 0.026785714285714284, 0.017857142857142856, 0.24107142857142858]"
133561,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133560,"[6.222093023255812, 0.21511627906976744, 0.05232558139534884, 0.13372093023255813, 0.13953488372093023, 0.13953488372093023, 0.31976744186046513]"
133574,"[1.2, 0.8333333333333334, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666]"
134389,"[3.0927835051546393, 0.3917525773195876, 0.25773195876288657, 0.28865979381443296, 0.061855670103092786, 0.0, 0.0]"
134941,"[4.690683229813662, 0.3167701863354037, 0.14285714285714285, 0.09937888198757763, 0.10559006211180125, 0.08695652173913043, 0.2484472049689441]"
134940,"[3.1076923076923078, 0.36923076923076925, 0.0, 0.03076923076923077, 0.5076923076923077, 0.0, 0.09230769230769231]"
134388,"[1.7714285714285714, 0.5285714285714286, 0.4714285714285714, 0.0, 0.0, 0.0, 0.0]"
134981,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134956,"[2.501351351351352, 0.49324324324324326, 0.23648648648648649, 0.013513513513513514, 0.04054054054054054, 0.013513513513513514, 0.20270270270270271]"
134942,"[3.1484276729559744, 0.37735849056603776, 0.20754716981132076, 0.2641509433962264, 0.018867924528301886, 0.050314465408805034, 0.08176100628930817]"
134943,"[4.099354838709678, 0.33548387096774196, 0.2903225806451613, 0.1870967741935484, 0.03225806451612903, 0.025806451612903226, 0.12903225806451613]"
134823,"[3.376978417266187, 0.3381294964028777, 0.2805755395683453, 0.23741007194244604, 0.04316546762589928, 0.014388489208633094, 0.08633093525179857]"
134610,"[3.71, 0.30833333333333335, 0.19166666666666668, 0.225, 0.075, 0.09166666666666666, 0.10833333333333334]"
134827,"[3.975, 0.3125, 0.2109375, 0.2265625, 0.0234375, 0.0390625, 0.1875]"
134947,"[4.258208955223878, 0.3880597014925373, 0.007462686567164179, 0.08955223880597014, 0.20149253731343283, 0.03731343283582089, 0.27611940298507465]"
134952,"[5.182926829268292, 0.40853658536585363, 0.1524390243902439, 0.024390243902439025, 0.06707317073170732, 0.06707317073170732, 0.2804878048780488]"
134826,"[2.6270270270270273, 0.6396396396396397, 0.21621621621621623, 0.0, 0.0, 0.02702702702702703, 0.11711711711711711]"
134359,"[2.5866666666666664, 0.4666666666666667, 0.06666666666666667, 0.2, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333]"
134824,"[3.0016806722689076, 0.3697478991596639, 0.3445378151260504, 0.19327731092436976, 0.025210084033613446, 0.05042016806722689, 0.01680672268907563]"
134950,"[3.437837837837838, 0.32432432432432434, 0.2756756756756757, 0.25405405405405407, 0.03783783783783784, 0.016216216216216217, 0.0918918918918919]"
134979,"[0.6950819672131148, 0.8852459016393442, 0.01639344262295082, 0.0, 0.04918032786885246, 0.03278688524590164, 0.01639344262295082]"
134951,"[2.414432989690722, 0.5257731958762887, 0.23711340206185566, 0.05154639175257732, 0.05154639175257732, 0.0, 0.13402061855670103]"
134825,"[4.215789473684209, 0.2565789473684211, 0.11842105263157894, 0.2631578947368421, 0.1118421052631579, 0.07236842105263158, 0.17763157894736842]"
134077,"[1.7180327868852459, 0.5901639344262295, 0.3770491803278688, 0.0, 0.0, 0.0, 0.03278688524590164]"
134922,"[4.111111111111111, 0.48484848484848486, 0.08080808080808081, 0.12121212121212122, 0.0707070707070707, 0.1414141414141414, 0.10101010101010101]"
134936,"[4.47547169811321, 0.1540880503144654, 0.11949685534591195, 0.23270440251572327, 0.12578616352201258, 0.20125786163522014, 0.16666666666666666]"
134937,"[4.621590909090907, 0.26136363636363635, 0.21022727272727273, 0.2159090909090909, 0.05113636363636364, 0.03977272727272727, 0.2215909090909091]"
134923,"[3.581818181818182, 0.22727272727272727, 0.15151515151515152, 0.3484848484848485, 0.10606060606060606, 0.030303030303030304, 0.13636363636363635]"
134935,"[2.9808695652173913, 0.4434782608695652, 0.3391304347826087, 0.11304347826086956, 0.0, 0.008695652173913044, 0.09565217391304348]"
134510,"[4.04201680672269, 0.5546218487394958, 0.06722689075630252, 0.03361344537815126, 0.058823529411764705, 0.008403361344537815, 0.2773109243697479]"
134934,"[3.4929292929292934, 0.40404040404040403, 0.010101010101010102, 0.06060606060606061, 0.40404040404040403, 0.020202020202020204, 0.10101010101010101]"
134449,"[0.11764705882352941, 0.8823529411764706, 0.11764705882352941, 0.0, 0.0, 0.0, 0.0]"
134930,"[3.116883116883117, 0.38961038961038963, 0.3051948051948052, 0.2077922077922078, 0.01948051948051948, 0.006493506493506494, 0.07142857142857142]"
